config,cv_mean,cv_std,roc_auc,precision,recall,f1,time
KNN_15,0.7236904344485414,0.010768824777479287,0.7405892214303132,0.343811394891945,0.42304593070104757,0.3793352601156069,2.7046661376953125
KNN_31,0.7383392104813279,0.012785754322860592,0.749833273679072,0.38754863813229573,0.40128928283642223,0.39429928741092635,2.60221004486084
KNN_51,0.7415742820240797,0.008563280344398,0.753275870806629,0.404344193817878,0.39000805801772764,0.3970467596390484,3.0759060382843018
